cdata,,cps,,I_cpO,,U_infty_x,U_infty_y,U_infty_z
0.185521145905405,,0.185521145905405,,513,,0,1,0
0.109719983493247,,0.109719983493247,,514,,0,1,0
0.109719983493247,,0.109719983493247,,515,,0,1,0
0.0435261858613405,,0.0435261858613405,,516,,0,1,0
0.0435261858613405,,0.0435261858613405,,517,,0,1,0
0.287986895716024,,0.287986895716024,,518,,0,1,0
0.287986895716024,,0.287986895716024,,519,,0,1,0
0.287986895716024,,0.287986895716024,,520,,0,1,0
0.250625504266866,,0.250625504266866,,521,,0,1,0
0.250625208870161,,0.250625208870161,,522,,0,1,0
0.18552100067695,,0.18552100067695,,523,,0,1,0
0.18552100067695,,0.18552100067695,,524,,0,1,0
0.109719983493247,,0.109719983493247,,525,,0,1,0
0.109719983493247,,0.109719983493247,,526,,0,1,0
0.0435261858613405,,0.0435261858613405,,527,,0,1,0
0.0435261858613405,,0.0435261858613405,,,,0,1,0
