x_center,y_center,z_center,cp
36.251546223958336,-1930.0292154947917,-1244.8213297526042,0.07921721973906527
-25.095542907714844,-1883.9029541015625,-1215.274658203125,0.09261655225179306
23.0088373819987,-1798.1081136067708,-1159.2984619140625,0.08204190718666378
-31.549057006835938,-1751.9818522135417,-1129.4090576171875,0.08216442071567154
20.899986267089844,-1659.7293294270833,-1070.0885213216145,0.08203685348443744
-29.404312133789062,-1613.6030680338542,-1040.1999918619792,0.08216974980360346
18.7911376953125,-1521.3505452473958,-980.8786010742188,0.08203139108589137
-27.259567260742188,-1475.2242838541667,-950.9909057617188,0.08217659613140771
16.682289123535156,-1382.9717610677083,-891.6686604817709,0.08202436889379161
-25.114823659261067,-1336.8454996744792,-861.7818400065104,0.08218439942926417
11.780521392822266,-1244.5929768880208,-801.9246215820312,0.08787101834499322
-31.721609751383465,-1204.9243977864583,-775.8720703125,0.08637318243040941
-41.82715098063151,-1128.8160807291667,-712.4223022460938,0.3104252891137649
391.12025960286456,-1930.0292154947917,-1182.3416341145833,0.08919130768482035
320.41407267252606,-1890.3606363932292,-1176.638916015625,0.09789355139039221
348.6889343261719,-1798.1081136067708,-1105.8564453125,0.0907190955853521
287.9202067057292,-1751.9818522135417,-1092.5485026041667,0.09083452584795174
321.53216552734375,-1659.7293294270833,-1020.854248046875,0.09070166943040898
264.844965616862,-1613.6030680338542,-1006.3487345377604,0.09082501879054587
294.3754018147786,-1521.3505452473958,-935.85205078125,0.09068044928939868
241.76973978678384,-1475.2242838541667,-920.1490071614584,0.09081393081953348
267.21863810221356,-1382.9717610677083,-850.8498738606771,0.09065540924997997
218.6945037841797,-1336.8454996744792,-833.9492797851562,0.09080045527163974
235.18724060058594,-1251.0506591796875,-772.1375935872396,0.08368330452988845
189.3089853922526,-1211.382080078125,-758.6404622395834,0.09117743328937732
194.82356770833334,-1133.47998046875,-689.1244710286459,0.34050154732668375
548.6020914713541,-1930.0292154947917,-1117.9140625,0.10087777372306862
481.43922932942706,-1883.9029541015625,-1116.0833333333333,0.1129519405441711
502.51955159505206,-1798.1081136067708,-1044.976786295573,0.10213620557075323
440.47544352213544,-1751.9818522135417,-1040.452616373698,0.10225035250426627
463.54213460286456,-1659.7293294270833,-964.7046305338541,0.10211112766661308
405.3675842285156,-1613.6030680338542,-958.4142049153646,0.10223334044046829
424.56470743815106,-1521.3505452473958,-884.4324340820312,0.10208107018360192
370.2597249348958,-1475.2242838541667,-876.3757934570312,0.10221215905625698
385.58730061848956,-1382.9717610677083,-804.1602783203125,0.10204541583009835
335.15187581380206,-1336.8454996744792,-794.33740234375,0.10218679370210809
342.2734375,-1244.5929768880208,-725.4215494791666,0.10675332467417613
290.8329366048177,-1204.9243977864583,-720.1223347981771,0.10784475785085963
258.2361551920573,-1127.0222981770833,-661.640625,0.35865288458389
845.6916300455729,-1930.0292154947917,-914.0599365234375,0.1415665621277126
779.4489949544271,-1890.3606363932292,-937.82275390625,0.14956924264775273
776.5679728190104,-1798.1081136067708,-861.0717163085938,0.14176816364727832
